xp,yp,zp,xv,yv,zv,xd,yd,zd,spd,t
2.3540501770810076,-73.308257793113,5513.0967348419035,-0.47560286141114777,-47.25990768444663,171.17098531428675,-0.011412481549200493,-0.31997867516718537,0.9473560063160743,177.5759873572099,5.75
2.325259140071177,-75.72664019589583,5521.716919157924,-0.5758207401966191,-48.367648055656495,172.40368632042043,-0.012120849924564414,-0.324043036838943,0.9459646902888612,179.06086117527363,5.800000000000001
2.2912505569877992,-78.20120593199889,5530.398274074135,-0.6801716616675556,-49.49131472206108,173.62709832421913,-0.012826424713100915,-0.32826478836856593,0.9444986561909019,180.54423873083155,5.8500000000000005
2.2518262812750267,-80.73285291839059,5539.140289328022,-0.7884855142554459,-50.632939727834064,174.84030507774875,-0.01353569587863035,-0.33262487536100566,0.9429620762406918,182.02595577161222,5.9
2.2067915525151753,-83.32256366529259,5547.942413211895,-0.9006945751970233,-51.794214938039985,176.04247767744798,-0.014257343421383961,-0.3370830865780221,0.9413669427495305,183.50587428902773,5.95
2.155948306103602,-85.97137277050741,5556.8040631654685,-1.0168649282314688,-52.97618210429647,177.23299907146767,-0.0150005030220417,-0.3415867127847212,0.9397305478476339,184.98390698786937,6
2.0990882455353095,-88.68032557603759,5565.724640568367,-1.1372012113658458,-54.17905611060335,178.4115480579661,-0.015772970849305068,-0.34608153817643883,0.9380718428372194,186.46003279006197,6.050000000000001
2.035987072642775,-91.45043649806077,5574.703546731063,-1.26202345785069,-55.40221844046369,179.57812325392018,-0.01657971249947887,-0.35052289552051197,0.9364073968360944,187.93429932487888,6.1000000000000005
1.9664010441332382,-94.28265563864326,5583.740196681901,-1.3917205701907336,-56.644382811649905,180.7329990167375,-0.017421982656492974,-0.3548844893876233,0.9347478128952228,189.40681065854594,6.15
1.890066543654683,-97.17785055897727,5592.834027685009,-1.5266900095711027,-57.90389840668008,181.8766200621554,-0.01829723722060672,-0.35916315281065303,0.9330954081835384,190.87770209825473,6.2
1.806702720932025,-100.13680686280749,5601.984500492586,-1.6672764544531598,-59.179126076604284,183.0094561515547,-0.01919985243252187,-0.36337856425307313,0.9314437098976752,192.34710763319012,6.25
1.716016586874829,-103.16024716720065,5611.191092928128,-1.8137226811439202,-60.46880608786321,184.13184871083047,-0.020122490847520824,-0.3675680383581535,0.9297789105694053,193.81512791658926,6.300000000000001
1.6177094122082891,-106.24886399776408,5620.453287147449,-1.9661434933307946,-61.772336611268486,185.24388438643965,-0.021057810578660296,-0.3717775855917945,0.9280829679857127,195.28180661093046,6.3500000000000005
1.5114829832349888,-109.40335903967562,5629.770553405629,-2.124528579466008,-63.089900838230996,186.3453251635893,-0.022000135749763228,-0.3760512730382881,0.9263376458253625,196.74712048664554,6.4
1.3970442970185866,-112.6244797399478,5639.142334005953,-2.2887737243280424,-64.42241400544349,187.43561200648406,-0.022946712953892057,-0.38042131240725213,0.9245285682070381,198.21098496222444,6.45
1.2741076329364733,-115.91304487751356,5648.56803111275,-2.458733281642266,-65.77130275131502,188.51394213594162,-0.023898271926521497,-0.3849011420699383,0.9226483530750943,199.67327316040206,6.5
1.1423935446303102,-119.26995331524552,5658.047001259927,-2.634281766123263,-67.13816875463925,189.57940294355058,-0.02485876926727104,-0.3894830727223737,0.9206980925652313,201.13384390644669,6.550000000000001
1.0016250390105415,-122.69617415593503,5667.578557855104,-2.8153701123953727,-68.52441681379018,190.6311319035435,-0.025834385630234324,-0.3941409800814585,0.9186868195089862,202.5925725671255,6.6000000000000005
0.8515218769548744,-126.1927209996107,5677.16198109087,-3.0020632411133423,-69.93093687351349,191.66846471530806,-0.02683202425919884,-0.39883730909779025,0.9166290652962017,204.04937804863377,6.65
0.6917943802257,-129.76061684321172,5686.796532854683,-3.1945499345834882,-71.35791687202043,192.69103527628286,-0.027857678723062218,-0.403532605027383,0.914541079676565,205.50423967754148,6.7
0.5221382449698655,-133.40085840071342,5696.481472926919,-3.3931227051166877,-72.80483115003393,193.69880144471878,-0.028915069278074412,-0.40819517641685843,0.9124366370979712,206.95719944374372,6.75
0.34223160699603794,-137.11438866358392,5706.216072343166,-3.5981327594765506,-74.2706052574102,194.69198832494104,-0.03000488021540204,-0.41280848517594937,0.9103234929023848,208.40834839942434,6.800000000000001
0.15173503345605877,-140.9020843315448,5715.999620445909,-3.8099314707995835,-75.75391335921766,195.670962054862,-0.031124779074800157,-0.4173744581788833,0.9082014147684583,209.8578003280395,6.8500000000000005
-0.049705631611112605,-144.76476086088076,5725.831423751909,-4.028813301343427,-77.25353058671884,196.6360661199875,-0.0322701992606762,-0.4219119752354701,0.9060623154025231,211.30565970620447,6.9
-0.26245437417308204,-148.70319328970533,5735.710796917463,-4.254974851239389,-78.76864857649153,197.58746331108202,-0.033435671027347125,-0.4264510412852284,0.9038924522805221,212.75199286319196,6.95
-0.486879403025371,-152.71814689945828,5745.6370482099555,-4.488500577045779,-80.29907219505913,198.5250258498427,-0.03461634396746893,-0.43102427282141687,0.9016760975921981,214.1968102505221,7
-0.7233483385146462,-156.81040925304174,5755.609463394027,-4.729378709785503,-81.84524707166939,199.44830368144605,-0.0358092961264449,-0.4356580215560763,0.8993996789885874,215.64006430301745,7.050000000000001
-0.9722254795775731,-160.98081491180335,5765.627292385959,-4.977542821258537,-83.40811317523209,200.35657983863112,-0.037014285358960564,-0.4403655278396313,0.89705526282938,217.0816628843246,7.1000000000000005
-1.2338718558954194,-165.23025627120535,5775.689742282243,-5.232927526356925,-84.98882718804026,201.24899792568158,-0.03823375268410434,-0.4451439110891845,0.894642430569842,218.52149423657542,7.15
-1.5086480020811446,-169.55967790158357,5785.795978614034,-5.495522923714504,-86.58843260756423,202.1247266358083,-0.03947209395509388,-0.44997571635541955,0.8921680382580554,219.95945660789397,7.2
